slice_id,scan_npy,mask_npy
1361,temp_slices/scan_1361.npy,temp_slices/mask_1361.npy
1362,temp_slices/scan_1362.npy,temp_slices/mask_1362.npy
1363,temp_slices/scan_1363.npy,temp_slices/mask_1363.npy
1364,temp_slices/scan_1364.npy,temp_slices/mask_1364.npy
1365,temp_slices/scan_1365.npy,temp_slices/mask_1365.npy
1366,temp_slices/scan_1366.npy,temp_slices/mask_1366.npy
1367,temp_slices/scan_1367.npy,temp_slices/mask_1367.npy
1368,temp_slices/scan_1368.npy,temp_slices/mask_1368.npy
1369,temp_slices/scan_1369.npy,temp_slices/mask_1369.npy
1370,temp_slices/scan_1370.npy,temp_slices/mask_1370.npy
1371,temp_slices/scan_1371.npy,temp_slices/mask_1371.npy
1372,temp_slices/scan_1372.npy,temp_slices/mask_1372.npy
1373,temp_slices/scan_1373.npy,temp_slices/mask_1373.npy
1374,temp_slices/scan_1374.npy,temp_slices/mask_1374.npy
1375,temp_slices/scan_1375.npy,temp_slices/mask_1375.npy
1376,temp_slices/scan_1376.npy,temp_slices/mask_1376.npy
1377,temp_slices/scan_1377.npy,temp_slices/mask_1377.npy
1378,temp_slices/scan_1378.npy,temp_slices/mask_1378.npy
1379,temp_slices/scan_1379.npy,temp_slices/mask_1379.npy
1380,temp_slices/scan_1380.npy,temp_slices/mask_1380.npy
1381,temp_slices/scan_1381.npy,temp_slices/mask_1381.npy
1382,temp_slices/scan_1382.npy,temp_slices/mask_1382.npy
1383,temp_slices/scan_1383.npy,temp_slices/mask_1383.npy
1384,temp_slices/scan_1384.npy,temp_slices/mask_1384.npy
1385,temp_slices/scan_1385.npy,temp_slices/mask_1385.npy
1386,temp_slices/scan_1386.npy,temp_slices/mask_1386.npy
1387,temp_slices/scan_1387.npy,temp_slices/mask_1387.npy
1388,temp_slices/scan_1388.npy,temp_slices/mask_1388.npy
1389,temp_slices/scan_1389.npy,temp_slices/mask_1389.npy
1390,temp_slices/scan_1390.npy,temp_slices/mask_1390.npy
1391,temp_slices/scan_1391.npy,temp_slices/mask_1391.npy
1392,temp_slices/scan_1392.npy,temp_slices/mask_1392.npy
1393,temp_slices/scan_1393.npy,temp_slices/mask_1393.npy
1394,temp_slices/scan_1394.npy,temp_slices/mask_1394.npy
1395,temp_slices/scan_1395.npy,temp_slices/mask_1395.npy
1396,temp_slices/scan_1396.npy,temp_slices/mask_1396.npy
1397,temp_slices/scan_1397.npy,temp_slices/mask_1397.npy
1398,temp_slices/scan_1398.npy,temp_slices/mask_1398.npy
1399,temp_slices/scan_1399.npy,temp_slices/mask_1399.npy
1400,temp_slices/scan_1400.npy,temp_slices/mask_1400.npy
1401,temp_slices/scan_1401.npy,temp_slices/mask_1401.npy
1402,temp_slices/scan_1402.npy,temp_slices/mask_1402.npy
1403,temp_slices/scan_1403.npy,temp_slices/mask_1403.npy
1404,temp_slices/scan_1404.npy,temp_slices/mask_1404.npy
1405,temp_slices/scan_1405.npy,temp_slices/mask_1405.npy
1406,temp_slices/scan_1406.npy,temp_slices/mask_1406.npy
1407,temp_slices/scan_1407.npy,temp_slices/mask_1407.npy
1408,temp_slices/scan_1408.npy,temp_slices/mask_1408.npy
1409,temp_slices/scan_1409.npy,temp_slices/mask_1409.npy
1410,temp_slices/scan_1410.npy,temp_slices/mask_1410.npy
1411,temp_slices/scan_1411.npy,temp_slices/mask_1411.npy
1412,temp_slices/scan_1412.npy,temp_slices/mask_1412.npy
1413,temp_slices/scan_1413.npy,temp_slices/mask_1413.npy
1414,temp_slices/scan_1414.npy,temp_slices/mask_1414.npy
1415,temp_slices/scan_1415.npy,temp_slices/mask_1415.npy
1416,temp_slices/scan_1416.npy,temp_slices/mask_1416.npy
1417,temp_slices/scan_1417.npy,temp_slices/mask_1417.npy
1418,temp_slices/scan_1418.npy,temp_slices/mask_1418.npy
1419,temp_slices/scan_1419.npy,temp_slices/mask_1419.npy
1420,temp_slices/scan_1420.npy,temp_slices/mask_1420.npy
1421,temp_slices/scan_1421.npy,temp_slices/mask_1421.npy
1422,temp_slices/scan_1422.npy,temp_slices/mask_1422.npy
1423,temp_slices/scan_1423.npy,temp_slices/mask_1423.npy
1424,temp_slices/scan_1424.npy,temp_slices/mask_1424.npy
1425,temp_slices/scan_1425.npy,temp_slices/mask_1425.npy
1426,temp_slices/scan_1426.npy,temp_slices/mask_1426.npy
1427,temp_slices/scan_1427.npy,temp_slices/mask_1427.npy
1428,temp_slices/scan_1428.npy,temp_slices/mask_1428.npy
1429,temp_slices/scan_1429.npy,temp_slices/mask_1429.npy
1430,temp_slices/scan_1430.npy,temp_slices/mask_1430.npy
1431,temp_slices/scan_1431.npy,temp_slices/mask_1431.npy
1432,temp_slices/scan_1432.npy,temp_slices/mask_1432.npy
1433,temp_slices/scan_1433.npy,temp_slices/mask_1433.npy
1434,temp_slices/scan_1434.npy,temp_slices/mask_1434.npy
1435,temp_slices/scan_1435.npy,temp_slices/mask_1435.npy
1436,temp_slices/scan_1436.npy,temp_slices/mask_1436.npy
1437,temp_slices/scan_1437.npy,temp_slices/mask_1437.npy
1438,temp_slices/scan_1438.npy,temp_slices/mask_1438.npy
1439,temp_slices/scan_1439.npy,temp_slices/mask_1439.npy
1440,temp_slices/scan_1440.npy,temp_slices/mask_1440.npy
1441,temp_slices/scan_1441.npy,temp_slices/mask_1441.npy
1442,temp_slices/scan_1442.npy,temp_slices/mask_1442.npy
1443,temp_slices/scan_1443.npy,temp_slices/mask_1443.npy
1444,temp_slices/scan_1444.npy,temp_slices/mask_1444.npy
1445,temp_slices/scan_1445.npy,temp_slices/mask_1445.npy
1446,temp_slices/scan_1446.npy,temp_slices/mask_1446.npy
1447,temp_slices/scan_1447.npy,temp_slices/mask_1447.npy
1448,temp_slices/scan_1448.npy,temp_slices/mask_1448.npy
1449,temp_slices/scan_1449.npy,temp_slices/mask_1449.npy
1450,temp_slices/scan_1450.npy,temp_slices/mask_1450.npy
1451,temp_slices/scan_1451.npy,temp_slices/mask_1451.npy
1452,temp_slices/scan_1452.npy,temp_slices/mask_1452.npy
1453,temp_slices/scan_1453.npy,temp_slices/mask_1453.npy
1454,temp_slices/scan_1454.npy,temp_slices/mask_1454.npy
1455,temp_slices/scan_1455.npy,temp_slices/mask_1455.npy
1456,temp_slices/scan_1456.npy,temp_slices/mask_1456.npy
1457,temp_slices/scan_1457.npy,temp_slices/mask_1457.npy
1458,temp_slices/scan_1458.npy,temp_slices/mask_1458.npy
1459,temp_slices/scan_1459.npy,temp_slices/mask_1459.npy
1460,temp_slices/scan_1460.npy,temp_slices/mask_1460.npy
1461,temp_slices/scan_1461.npy,temp_slices/mask_1461.npy
1462,temp_slices/scan_1462.npy,temp_slices/mask_1462.npy
1463,temp_slices/scan_1463.npy,temp_slices/mask_1463.npy
1464,temp_slices/scan_1464.npy,temp_slices/mask_1464.npy
1465,temp_slices/scan_1465.npy,temp_slices/mask_1465.npy
1466,temp_slices/scan_1466.npy,temp_slices/mask_1466.npy
1467,temp_slices/scan_1467.npy,temp_slices/mask_1467.npy
1468,temp_slices/scan_1468.npy,temp_slices/mask_1468.npy
1469,temp_slices/scan_1469.npy,temp_slices/mask_1469.npy
1470,temp_slices/scan_1470.npy,temp_slices/mask_1470.npy
1471,temp_slices/scan_1471.npy,temp_slices/mask_1471.npy
1472,temp_slices/scan_1472.npy,temp_slices/mask_1472.npy
1473,temp_slices/scan_1473.npy,temp_slices/mask_1473.npy
1474,temp_slices/scan_1474.npy,temp_slices/mask_1474.npy
1475,temp_slices/scan_1475.npy,temp_slices/mask_1475.npy
1476,temp_slices/scan_1476.npy,temp_slices/mask_1476.npy
1477,temp_slices/scan_1477.npy,temp_slices/mask_1477.npy
1478,temp_slices/scan_1478.npy,temp_slices/mask_1478.npy
1479,temp_slices/scan_1479.npy,temp_slices/mask_1479.npy
1480,temp_slices/scan_1480.npy,temp_slices/mask_1480.npy
1481,temp_slices/scan_1481.npy,temp_slices/mask_1481.npy
1482,temp_slices/scan_1482.npy,temp_slices/mask_1482.npy
1483,temp_slices/scan_1483.npy,temp_slices/mask_1483.npy
1484,temp_slices/scan_1484.npy,temp_slices/mask_1484.npy
1485,temp_slices/scan_1485.npy,temp_slices/mask_1485.npy
1486,temp_slices/scan_1486.npy,temp_slices/mask_1486.npy
1487,temp_slices/scan_1487.npy,temp_slices/mask_1487.npy
1488,temp_slices/scan_1488.npy,temp_slices/mask_1488.npy
1489,temp_slices/scan_1489.npy,temp_slices/mask_1489.npy
1490,temp_slices/scan_1490.npy,temp_slices/mask_1490.npy
1491,temp_slices/scan_1491.npy,temp_slices/mask_1491.npy
1492,temp_slices/scan_1492.npy,temp_slices/mask_1492.npy
1493,temp_slices/scan_1493.npy,temp_slices/mask_1493.npy
1494,temp_slices/scan_1494.npy,temp_slices/mask_1494.npy
1495,temp_slices/scan_1495.npy,temp_slices/mask_1495.npy
1496,temp_slices/scan_1496.npy,temp_slices/mask_1496.npy
1497,temp_slices/scan_1497.npy,temp_slices/mask_1497.npy
1498,temp_slices/scan_1498.npy,temp_slices/mask_1498.npy
1499,temp_slices/scan_1499.npy,temp_slices/mask_1499.npy
1500,temp_slices/scan_1500.npy,temp_slices/mask_1500.npy
1501,temp_slices/scan_1501.npy,temp_slices/mask_1501.npy
1502,temp_slices/scan_1502.npy,temp_slices/mask_1502.npy
1503,temp_slices/scan_1503.npy,temp_slices/mask_1503.npy
1504,temp_slices/scan_1504.npy,temp_slices/mask_1504.npy
1505,temp_slices/scan_1505.npy,temp_slices/mask_1505.npy
1506,temp_slices/scan_1506.npy,temp_slices/mask_1506.npy
1507,temp_slices/scan_1507.npy,temp_slices/mask_1507.npy
1508,temp_slices/scan_1508.npy,temp_slices/mask_1508.npy
1509,temp_slices/scan_1509.npy,temp_slices/mask_1509.npy
1510,temp_slices/scan_1510.npy,temp_slices/mask_1510.npy
1511,temp_slices/scan_1511.npy,temp_slices/mask_1511.npy
1512,temp_slices/scan_1512.npy,temp_slices/mask_1512.npy
1513,temp_slices/scan_1513.npy,temp_slices/mask_1513.npy
1514,temp_slices/scan_1514.npy,temp_slices/mask_1514.npy
1515,temp_slices/scan_1515.npy,temp_slices/mask_1515.npy
1516,temp_slices/scan_1516.npy,temp_slices/mask_1516.npy
1517,temp_slices/scan_1517.npy,temp_slices/mask_1517.npy
1518,temp_slices/scan_1518.npy,temp_slices/mask_1518.npy
1519,temp_slices/scan_1519.npy,temp_slices/mask_1519.npy
1520,temp_slices/scan_1520.npy,temp_slices/mask_1520.npy
1521,temp_slices/scan_1521.npy,temp_slices/mask_1521.npy
1522,temp_slices/scan_1522.npy,temp_slices/mask_1522.npy
1523,temp_slices/scan_1523.npy,temp_slices/mask_1523.npy
1524,temp_slices/scan_1524.npy,temp_slices/mask_1524.npy
1525,temp_slices/scan_1525.npy,temp_slices/mask_1525.npy
1526,temp_slices/scan_1526.npy,temp_slices/mask_1526.npy
1527,temp_slices/scan_1527.npy,temp_slices/mask_1527.npy
1528,temp_slices/scan_1528.npy,temp_slices/mask_1528.npy
1529,temp_slices/scan_1529.npy,temp_slices/mask_1529.npy
1530,temp_slices/scan_1530.npy,temp_slices/mask_1530.npy
1531,temp_slices/scan_1531.npy,temp_slices/mask_1531.npy
1532,temp_slices/scan_1532.npy,temp_slices/mask_1532.npy
1533,temp_slices/scan_1533.npy,temp_slices/mask_1533.npy
1534,temp_slices/scan_1534.npy,temp_slices/mask_1534.npy
1535,temp_slices/scan_1535.npy,temp_slices/mask_1535.npy
1536,temp_slices/scan_1536.npy,temp_slices/mask_1536.npy
1537,temp_slices/scan_1537.npy,temp_slices/mask_1537.npy
1538,temp_slices/scan_1538.npy,temp_slices/mask_1538.npy
1539,temp_slices/scan_1539.npy,temp_slices/mask_1539.npy
1540,temp_slices/scan_1540.npy,temp_slices/mask_1540.npy
1541,temp_slices/scan_1541.npy,temp_slices/mask_1541.npy
1542,temp_slices/scan_1542.npy,temp_slices/mask_1542.npy
1543,temp_slices/scan_1543.npy,temp_slices/mask_1543.npy
1544,temp_slices/scan_1544.npy,temp_slices/mask_1544.npy
1545,temp_slices/scan_1545.npy,temp_slices/mask_1545.npy
1546,temp_slices/scan_1546.npy,temp_slices/mask_1546.npy
1547,temp_slices/scan_1547.npy,temp_slices/mask_1547.npy
1548,temp_slices/scan_1548.npy,temp_slices/mask_1548.npy
1549,temp_slices/scan_1549.npy,temp_slices/mask_1549.npy
1550,temp_slices/scan_1550.npy,temp_slices/mask_1550.npy
1551,temp_slices/scan_1551.npy,temp_slices/mask_1551.npy
1552,temp_slices/scan_1552.npy,temp_slices/mask_1552.npy
1553,temp_slices/scan_1553.npy,temp_slices/mask_1553.npy
1554,temp_slices/scan_1554.npy,temp_slices/mask_1554.npy
1555,temp_slices/scan_1555.npy,temp_slices/mask_1555.npy
1556,temp_slices/scan_1556.npy,temp_slices/mask_1556.npy
1557,temp_slices/scan_1557.npy,temp_slices/mask_1557.npy
1558,temp_slices/scan_1558.npy,temp_slices/mask_1558.npy
1559,temp_slices/scan_1559.npy,temp_slices/mask_1559.npy
1560,temp_slices/scan_1560.npy,temp_slices/mask_1560.npy
1561,temp_slices/scan_1561.npy,temp_slices/mask_1561.npy
1562,temp_slices/scan_1562.npy,temp_slices/mask_1562.npy
1563,temp_slices/scan_1563.npy,temp_slices/mask_1563.npy
1564,temp_slices/scan_1564.npy,temp_slices/mask_1564.npy
1565,temp_slices/scan_1565.npy,temp_slices/mask_1565.npy
1566,temp_slices/scan_1566.npy,temp_slices/mask_1566.npy
1567,temp_slices/scan_1567.npy,temp_slices/mask_1567.npy
1568,temp_slices/scan_1568.npy,temp_slices/mask_1568.npy
1569,temp_slices/scan_1569.npy,temp_slices/mask_1569.npy
1570,temp_slices/scan_1570.npy,temp_slices/mask_1570.npy
1571,temp_slices/scan_1571.npy,temp_slices/mask_1571.npy
1572,temp_slices/scan_1572.npy,temp_slices/mask_1572.npy
1573,temp_slices/scan_1573.npy,temp_slices/mask_1573.npy
1574,temp_slices/scan_1574.npy,temp_slices/mask_1574.npy
1575,temp_slices/scan_1575.npy,temp_slices/mask_1575.npy
1576,temp_slices/scan_1576.npy,temp_slices/mask_1576.npy
1577,temp_slices/scan_1577.npy,temp_slices/mask_1577.npy
1578,temp_slices/scan_1578.npy,temp_slices/mask_1578.npy
1579,temp_slices/scan_1579.npy,temp_slices/mask_1579.npy
1580,temp_slices/scan_1580.npy,temp_slices/mask_1580.npy
1581,temp_slices/scan_1581.npy,temp_slices/mask_1581.npy
1582,temp_slices/scan_1582.npy,temp_slices/mask_1582.npy
1583,temp_slices/scan_1583.npy,temp_slices/mask_1583.npy
1584,temp_slices/scan_1584.npy,temp_slices/mask_1584.npy
1585,temp_slices/scan_1585.npy,temp_slices/mask_1585.npy
1586,temp_slices/scan_1586.npy,temp_slices/mask_1586.npy
1587,temp_slices/scan_1587.npy,temp_slices/mask_1587.npy
1588,temp_slices/scan_1588.npy,temp_slices/mask_1588.npy
1589,temp_slices/scan_1589.npy,temp_slices/mask_1589.npy
1590,temp_slices/scan_1590.npy,temp_slices/mask_1590.npy
1591,temp_slices/scan_1591.npy,temp_slices/mask_1591.npy
1592,temp_slices/scan_1592.npy,temp_slices/mask_1592.npy
1593,temp_slices/scan_1593.npy,temp_slices/mask_1593.npy
1594,temp_slices/scan_1594.npy,temp_slices/mask_1594.npy
1595,temp_slices/scan_1595.npy,temp_slices/mask_1595.npy
1596,temp_slices/scan_1596.npy,temp_slices/mask_1596.npy
1597,temp_slices/scan_1597.npy,temp_slices/mask_1597.npy
1598,temp_slices/scan_1598.npy,temp_slices/mask_1598.npy
1599,temp_slices/scan_1599.npy,temp_slices/mask_1599.npy
1600,temp_slices/scan_1600.npy,temp_slices/mask_1600.npy
1601,temp_slices/scan_1601.npy,temp_slices/mask_1601.npy
1602,temp_slices/scan_1602.npy,temp_slices/mask_1602.npy
1603,temp_slices/scan_1603.npy,temp_slices/mask_1603.npy
1604,temp_slices/scan_1604.npy,temp_slices/mask_1604.npy
1605,temp_slices/scan_1605.npy,temp_slices/mask_1605.npy
1606,temp_slices/scan_1606.npy,temp_slices/mask_1606.npy
1607,temp_slices/scan_1607.npy,temp_slices/mask_1607.npy
1608,temp_slices/scan_1608.npy,temp_slices/mask_1608.npy
1609,temp_slices/scan_1609.npy,temp_slices/mask_1609.npy
1610,temp_slices/scan_1610.npy,temp_slices/mask_1610.npy
1611,temp_slices/scan_1611.npy,temp_slices/mask_1611.npy
1612,temp_slices/scan_1612.npy,temp_slices/mask_1612.npy
1613,temp_slices/scan_1613.npy,temp_slices/mask_1613.npy
1614,temp_slices/scan_1614.npy,temp_slices/mask_1614.npy
1615,temp_slices/scan_1615.npy,temp_slices/mask_1615.npy
1616,temp_slices/scan_1616.npy,temp_slices/mask_1616.npy
1617,temp_slices/scan_1617.npy,temp_slices/mask_1617.npy
1618,temp_slices/scan_1618.npy,temp_slices/mask_1618.npy
1619,temp_slices/scan_1619.npy,temp_slices/mask_1619.npy
1620,temp_slices/scan_1620.npy,temp_slices/mask_1620.npy
1621,temp_slices/scan_1621.npy,temp_slices/mask_1621.npy
1622,temp_slices/scan_1622.npy,temp_slices/mask_1622.npy
1623,temp_slices/scan_1623.npy,temp_slices/mask_1623.npy
1624,temp_slices/scan_1624.npy,temp_slices/mask_1624.npy
1625,temp_slices/scan_1625.npy,temp_slices/mask_1625.npy
1626,temp_slices/scan_1626.npy,temp_slices/mask_1626.npy
1627,temp_slices/scan_1627.npy,temp_slices/mask_1627.npy
1628,temp_slices/scan_1628.npy,temp_slices/mask_1628.npy
1629,temp_slices/scan_1629.npy,temp_slices/mask_1629.npy
1630,temp_slices/scan_1630.npy,temp_slices/mask_1630.npy
1631,temp_slices/scan_1631.npy,temp_slices/mask_1631.npy
1632,temp_slices/scan_1632.npy,temp_slices/mask_1632.npy
1633,temp_slices/scan_1633.npy,temp_slices/mask_1633.npy
1634,temp_slices/scan_1634.npy,temp_slices/mask_1634.npy
1635,temp_slices/scan_1635.npy,temp_slices/mask_1635.npy
1636,temp_slices/scan_1636.npy,temp_slices/mask_1636.npy
1637,temp_slices/scan_1637.npy,temp_slices/mask_1637.npy
1638,temp_slices/scan_1638.npy,temp_slices/mask_1638.npy
1639,temp_slices/scan_1639.npy,temp_slices/mask_1639.npy
1640,temp_slices/scan_1640.npy,temp_slices/mask_1640.npy
1641,temp_slices/scan_1641.npy,temp_slices/mask_1641.npy
1642,temp_slices/scan_1642.npy,temp_slices/mask_1642.npy
1643,temp_slices/scan_1643.npy,temp_slices/mask_1643.npy
1644,temp_slices/scan_1644.npy,temp_slices/mask_1644.npy
1645,temp_slices/scan_1645.npy,temp_slices/mask_1645.npy
1646,temp_slices/scan_1646.npy,temp_slices/mask_1646.npy
1647,temp_slices/scan_1647.npy,temp_slices/mask_1647.npy
1648,temp_slices/scan_1648.npy,temp_slices/mask_1648.npy
1649,temp_slices/scan_1649.npy,temp_slices/mask_1649.npy
1650,temp_slices/scan_1650.npy,temp_slices/mask_1650.npy
1651,temp_slices/scan_1651.npy,temp_slices/mask_1651.npy
1652,temp_slices/scan_1652.npy,temp_slices/mask_1652.npy
1653,temp_slices/scan_1653.npy,temp_slices/mask_1653.npy
1654,temp_slices/scan_1654.npy,temp_slices/mask_1654.npy
1655,temp_slices/scan_1655.npy,temp_slices/mask_1655.npy
1656,temp_slices/scan_1656.npy,temp_slices/mask_1656.npy
1657,temp_slices/scan_1657.npy,temp_slices/mask_1657.npy
1658,temp_slices/scan_1658.npy,temp_slices/mask_1658.npy
1659,temp_slices/scan_1659.npy,temp_slices/mask_1659.npy
1660,temp_slices/scan_1660.npy,temp_slices/mask_1660.npy
1661,temp_slices/scan_1661.npy,temp_slices/mask_1661.npy
1662,temp_slices/scan_1662.npy,temp_slices/mask_1662.npy
1663,temp_slices/scan_1663.npy,temp_slices/mask_1663.npy
1664,temp_slices/scan_1664.npy,temp_slices/mask_1664.npy
1665,temp_slices/scan_1665.npy,temp_slices/mask_1665.npy
1666,temp_slices/scan_1666.npy,temp_slices/mask_1666.npy
1667,temp_slices/scan_1667.npy,temp_slices/mask_1667.npy
1668,temp_slices/scan_1668.npy,temp_slices/mask_1668.npy
1669,temp_slices/scan_1669.npy,temp_slices/mask_1669.npy
1670,temp_slices/scan_1670.npy,temp_slices/mask_1670.npy
1671,temp_slices/scan_1671.npy,temp_slices/mask_1671.npy
1672,temp_slices/scan_1672.npy,temp_slices/mask_1672.npy
1673,temp_slices/scan_1673.npy,temp_slices/mask_1673.npy
1674,temp_slices/scan_1674.npy,temp_slices/mask_1674.npy
1675,temp_slices/scan_1675.npy,temp_slices/mask_1675.npy
1676,temp_slices/scan_1676.npy,temp_slices/mask_1676.npy
1677,temp_slices/scan_1677.npy,temp_slices/mask_1677.npy
1678,temp_slices/scan_1678.npy,temp_slices/mask_1678.npy
1679,temp_slices/scan_1679.npy,temp_slices/mask_1679.npy
1680,temp_slices/scan_1680.npy,temp_slices/mask_1680.npy
1681,temp_slices/scan_1681.npy,temp_slices/mask_1681.npy
1682,temp_slices/scan_1682.npy,temp_slices/mask_1682.npy
1683,temp_slices/scan_1683.npy,temp_slices/mask_1683.npy
1684,temp_slices/scan_1684.npy,temp_slices/mask_1684.npy
1685,temp_slices/scan_1685.npy,temp_slices/mask_1685.npy
1686,temp_slices/scan_1686.npy,temp_slices/mask_1686.npy
1687,temp_slices/scan_1687.npy,temp_slices/mask_1687.npy
1688,temp_slices/scan_1688.npy,temp_slices/mask_1688.npy
1689,temp_slices/scan_1689.npy,temp_slices/mask_1689.npy
1690,temp_slices/scan_1690.npy,temp_slices/mask_1690.npy
1691,temp_slices/scan_1691.npy,temp_slices/mask_1691.npy
1692,temp_slices/scan_1692.npy,temp_slices/mask_1692.npy
1693,temp_slices/scan_1693.npy,temp_slices/mask_1693.npy
1694,temp_slices/scan_1694.npy,temp_slices/mask_1694.npy
1695,temp_slices/scan_1695.npy,temp_slices/mask_1695.npy
1696,temp_slices/scan_1696.npy,temp_slices/mask_1696.npy
1697,temp_slices/scan_1697.npy,temp_slices/mask_1697.npy
1698,temp_slices/scan_1698.npy,temp_slices/mask_1698.npy
1699,temp_slices/scan_1699.npy,temp_slices/mask_1699.npy
1700,temp_slices/scan_1700.npy,temp_slices/mask_1700.npy
1701,temp_slices/scan_1701.npy,temp_slices/mask_1701.npy
1702,temp_slices/scan_1702.npy,temp_slices/mask_1702.npy
1703,temp_slices/scan_1703.npy,temp_slices/mask_1703.npy
1704,temp_slices/scan_1704.npy,temp_slices/mask_1704.npy
1705,temp_slices/scan_1705.npy,temp_slices/mask_1705.npy
1706,temp_slices/scan_1706.npy,temp_slices/mask_1706.npy
1707,temp_slices/scan_1707.npy,temp_slices/mask_1707.npy
1708,temp_slices/scan_1708.npy,temp_slices/mask_1708.npy
1709,temp_slices/scan_1709.npy,temp_slices/mask_1709.npy
1710,temp_slices/scan_1710.npy,temp_slices/mask_1710.npy
1711,temp_slices/scan_1711.npy,temp_slices/mask_1711.npy
1712,temp_slices/scan_1712.npy,temp_slices/mask_1712.npy
1713,temp_slices/scan_1713.npy,temp_slices/mask_1713.npy
1714,temp_slices/scan_1714.npy,temp_slices/mask_1714.npy
1715,temp_slices/scan_1715.npy,temp_slices/mask_1715.npy
1716,temp_slices/scan_1716.npy,temp_slices/mask_1716.npy
1717,temp_slices/scan_1717.npy,temp_slices/mask_1717.npy
1718,temp_slices/scan_1718.npy,temp_slices/mask_1718.npy
1719,temp_slices/scan_1719.npy,temp_slices/mask_1719.npy
1720,temp_slices/scan_1720.npy,temp_slices/mask_1720.npy
1721,temp_slices/scan_1721.npy,temp_slices/mask_1721.npy
1722,temp_slices/scan_1722.npy,temp_slices/mask_1722.npy
1723,temp_slices/scan_1723.npy,temp_slices/mask_1723.npy
1724,temp_slices/scan_1724.npy,temp_slices/mask_1724.npy
1725,temp_slices/scan_1725.npy,temp_slices/mask_1725.npy
1726,temp_slices/scan_1726.npy,temp_slices/mask_1726.npy
1727,temp_slices/scan_1727.npy,temp_slices/mask_1727.npy
1728,temp_slices/scan_1728.npy,temp_slices/mask_1728.npy
1729,temp_slices/scan_1729.npy,temp_slices/mask_1729.npy
1730,temp_slices/scan_1730.npy,temp_slices/mask_1730.npy
1731,temp_slices/scan_1731.npy,temp_slices/mask_1731.npy
1732,temp_slices/scan_1732.npy,temp_slices/mask_1732.npy
1733,temp_slices/scan_1733.npy,temp_slices/mask_1733.npy
1734,temp_slices/scan_1734.npy,temp_slices/mask_1734.npy
1735,temp_slices/scan_1735.npy,temp_slices/mask_1735.npy
1736,temp_slices/scan_1736.npy,temp_slices/mask_1736.npy
1737,temp_slices/scan_1737.npy,temp_slices/mask_1737.npy
1738,temp_slices/scan_1738.npy,temp_slices/mask_1738.npy
1739,temp_slices/scan_1739.npy,temp_slices/mask_1739.npy
1740,temp_slices/scan_1740.npy,temp_slices/mask_1740.npy
1741,temp_slices/scan_1741.npy,temp_slices/mask_1741.npy
1742,temp_slices/scan_1742.npy,temp_slices/mask_1742.npy
1743,temp_slices/scan_1743.npy,temp_slices/mask_1743.npy
1744,temp_slices/scan_1744.npy,temp_slices/mask_1744.npy
1745,temp_slices/scan_1745.npy,temp_slices/mask_1745.npy
1746,temp_slices/scan_1746.npy,temp_slices/mask_1746.npy
1747,temp_slices/scan_1747.npy,temp_slices/mask_1747.npy
1748,temp_slices/scan_1748.npy,temp_slices/mask_1748.npy
1749,temp_slices/scan_1749.npy,temp_slices/mask_1749.npy
1750,temp_slices/scan_1750.npy,temp_slices/mask_1750.npy
1751,temp_slices/scan_1751.npy,temp_slices/mask_1751.npy
1752,temp_slices/scan_1752.npy,temp_slices/mask_1752.npy
1753,temp_slices/scan_1753.npy,temp_slices/mask_1753.npy
1754,temp_slices/scan_1754.npy,temp_slices/mask_1754.npy
1755,temp_slices/scan_1755.npy,temp_slices/mask_1755.npy
1756,temp_slices/scan_1756.npy,temp_slices/mask_1756.npy
1757,temp_slices/scan_1757.npy,temp_slices/mask_1757.npy
1758,temp_slices/scan_1758.npy,temp_slices/mask_1758.npy
1759,temp_slices/scan_1759.npy,temp_slices/mask_1759.npy
1760,temp_slices/scan_1760.npy,temp_slices/mask_1760.npy
1761,temp_slices/scan_1761.npy,temp_slices/mask_1761.npy
1762,temp_slices/scan_1762.npy,temp_slices/mask_1762.npy
1763,temp_slices/scan_1763.npy,temp_slices/mask_1763.npy
1764,temp_slices/scan_1764.npy,temp_slices/mask_1764.npy
1765,temp_slices/scan_1765.npy,temp_slices/mask_1765.npy
1766,temp_slices/scan_1766.npy,temp_slices/mask_1766.npy
1767,temp_slices/scan_1767.npy,temp_slices/mask_1767.npy
1768,temp_slices/scan_1768.npy,temp_slices/mask_1768.npy
1769,temp_slices/scan_1769.npy,temp_slices/mask_1769.npy
1770,temp_slices/scan_1770.npy,temp_slices/mask_1770.npy
1771,temp_slices/scan_1771.npy,temp_slices/mask_1771.npy
1772,temp_slices/scan_1772.npy,temp_slices/mask_1772.npy
1773,temp_slices/scan_1773.npy,temp_slices/mask_1773.npy
1774,temp_slices/scan_1774.npy,temp_slices/mask_1774.npy
1775,temp_slices/scan_1775.npy,temp_slices/mask_1775.npy
1776,temp_slices/scan_1776.npy,temp_slices/mask_1776.npy
1777,temp_slices/scan_1777.npy,temp_slices/mask_1777.npy
1778,temp_slices/scan_1778.npy,temp_slices/mask_1778.npy
1779,temp_slices/scan_1779.npy,temp_slices/mask_1779.npy
1780,temp_slices/scan_1780.npy,temp_slices/mask_1780.npy
1781,temp_slices/scan_1781.npy,temp_slices/mask_1781.npy
1782,temp_slices/scan_1782.npy,temp_slices/mask_1782.npy
1783,temp_slices/scan_1783.npy,temp_slices/mask_1783.npy
